=== Object Detection Log ===
[2025-12-08 18:03:10] Frame 00124 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.5ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: None | Turn: 
[2025-12-08 18:03:10] Frame 00125 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=6.3ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: None | Turn: 
[2025-12-08 18:03:10] Frame 00126 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.5ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: None | Turn: 
[2025-12-08 18:03:10] Frame 00127 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.4ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.4999999701976776 taken_angle: None | Turn: 
[2025-12-08 18:03:10] Frame 00128 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: None | Turn: 
[2025-12-08 18:03:10] Frame 00129 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.1ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00130 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00131 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.4999999701976776 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00132 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00133 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.75 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00134 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.9ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00135 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.6ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.4999999701976776 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00136 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.3ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00137 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00138 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00139 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.8ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.7999999523162842 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00140 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.5ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.4999999701976776 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00141 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=3.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.9999999403953552 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00142 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.75 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00143 | DETECT=False | HOLD=False(0) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99996948242188 min_angle: 0.7999999523162842 taken_angle: None | Turn: 
[2025-12-08 18:03:11] Frame 00144 | DETECT=True | HOLD=True(20) | x=517,y=367,w=106,h=100 | area%=3.22 | elong=1.06 | fill=0.47 | elapsed=5.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00145 | DETECT=True | HOLD=True(20) | x=519,y=369,w=104,h=98 | area%=3.43 | elong=1.06 | fill=0.52 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00146 | DETECT=True | HOLD=True(20) | x=521,y=357,w=102,h=110 | area%=3.57 | elong=1.08 | fill=0.49 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00147 | DETECT=True | HOLD=True(20) | x=513,y=360,w=110,h=107 | area%=3.58 | elong=1.03 | fill=0.47 | elapsed=2.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00148 | DETECT=True | HOLD=True(20) | x=514,y=357,w=109,h=110 | area%=3.61 | elong=1.01 | fill=0.47 | elapsed=2.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00149 | DETECT=True | HOLD=True(20) | x=516,y=364,w=107,h=103 | area%=3.57 | elong=1.04 | fill=0.50 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00150 | DETECT=True | HOLD=True(20) | x=516,y=364,w=107,h=103 | area%=3.57 | elong=1.04 | fill=0.50 | elapsed=6.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00151 | DETECT=True | HOLD=True(20) | x=520,y=367,w=103,h=100 | area%=3.43 | elong=1.03 | fill=0.52 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00152 | DETECT=True | HOLD=True(20) | x=527,y=357,w=96,h=110 | area%=3.36 | elong=1.15 | fill=0.49 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00153 | DETECT=True | HOLD=True(20) | x=525,y=358,w=98,h=109 | area%=3.29 | elong=1.11 | fill=0.48 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00154 | DETECT=True | HOLD=True(20) | x=533,y=369,w=90,h=98 | area%=3.17 | elong=1.09 | fill=0.56 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00155 | DETECT=True | HOLD=True(20) | x=533,y=369,w=90,h=98 | area%=3.10 | elong=1.09 | fill=0.55 | elapsed=3.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00156 | DETECT=True | HOLD=True(20) | x=536,y=379,w=87,h=88 | area%=3.01 | elong=1.01 | fill=0.61 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00157 | DETECT=True | HOLD=True(20) | x=536,y=379,w=87,h=88 | area%=3.01 | elong=1.01 | fill=0.61 | elapsed=4.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00158 | DETECT=True | HOLD=True(20) | x=535,y=374,w=88,h=93 | area%=2.97 | elong=1.06 | fill=0.56 | elapsed=3.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00159 | DETECT=True | HOLD=True(20) | x=531,y=369,w=92,h=98 | area%=3.03 | elong=1.07 | fill=0.52 | elapsed=3.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:11] Frame 00160 | DETECT=True | HOLD=True(20) | x=530,y=362,w=93,h=105 | area%=3.12 | elong=1.13 | fill=0.50 | elapsed=1.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00161 | DETECT=True | HOLD=True(20) | x=531,y=357,w=92,h=110 | area%=3.13 | elong=1.20 | fill=0.48 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00162 | DETECT=True | HOLD=True(20) | x=531,y=362,w=92,h=105 | area%=3.16 | elong=1.14 | fill=0.51 | elapsed=0.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00163 | DETECT=True | HOLD=True(20) | x=528,y=339,w=95,h=128 | area%=3.80 | elong=1.35 | fill=0.49 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00164 | DETECT=True | HOLD=True(20) | x=520,y=334,w=103,h=133 | area%=4.04 | elong=1.29 | fill=0.46 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00165 | DETECT=True | HOLD=True(20) | x=520,y=334,w=103,h=133 | area%=4.04 | elong=1.29 | fill=0.46 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00166 | DETECT=True | HOLD=True(20) | x=518,y=338,w=105,h=129 | area%=4.40 | elong=1.23 | fill=0.51 | elapsed=5.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00167 | DETECT=True | HOLD=True(20) | x=518,y=332,w=105,h=135 | area%=4.52 | elong=1.29 | fill=0.50 | elapsed=6.7ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00168 | DETECT=True | HOLD=True(20) | x=517,y=331,w=106,h=136 | area%=4.47 | elong=1.28 | fill=0.48 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00169 | DETECT=True | HOLD=True(20) | x=519,y=327,w=104,h=140 | area%=4.28 | elong=1.35 | fill=0.46 | elapsed=6.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00170 | DETECT=True | HOLD=True(20) | x=521,y=325,w=102,h=142 | area%=4.20 | elong=1.39 | fill=0.45 | elapsed=6.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00171 | DETECT=False | HOLD=True(19) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=5.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00172 | DETECT=False | HOLD=True(18) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00173 | DETECT=True | HOLD=True(20) | x=528,y=341,w=95,h=126 | area%=3.86 | elong=1.33 | fill=0.50 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00174 | DETECT=True | HOLD=True(20) | x=534,y=348,w=89,h=119 | area%=3.37 | elong=1.34 | fill=0.49 | elapsed=6.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00175 | DETECT=True | HOLD=True(20) | x=537,y=360,w=86,h=107 | area%=2.59 | elong=1.24 | fill=0.44 | elapsed=4.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00176 | DETECT=False | HOLD=True(19) | x=551,y=400,w=72,h=67 | area%=1.78 | elong=1.07 | fill=0.57 | elapsed=5.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00177 | DETECT=False | HOLD=True(18) | x=558,y=407,w=65,h=60 | area%=1.43 | elong=1.08 | fill=0.57 | elapsed=2.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00178 | DETECT=False | HOLD=True(17) | x=557,y=414,w=66,h=53 | area%=1.19 | elong=1.25 | fill=0.53 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00179 | DETECT=False | HOLD=True(16) | x=560,y=419,w=63,h=48 | area%=0.92 | elong=1.31 | fill=0.47 | elapsed=0.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00180 | DETECT=False | HOLD=True(15) | x=578,y=429,w=45,h=38 | area%=0.63 | elong=1.18 | fill=0.57 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00181 | DETECT=False | HOLD=True(14) | x=587,y=433,w=36,h=34 | area%=0.40 | elong=1.06 | fill=0.51 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00182 | DETECT=False | HOLD=True(13) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=7.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00183 | DETECT=False | HOLD=True(12) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00184 | DETECT=False | HOLD=True(11) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00185 | DETECT=False | HOLD=True(10) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00186 | DETECT=False | HOLD=True(9) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00187 | DETECT=False | HOLD=True(8) | None | area%=0.00 | elong=0.00 | fill=0.00 | elapsed=4.2ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:12] Frame 00188 | DETECT=False | HOLD=True(7) | x=576,y=429,w=47,h=38 | area%=0.49 | elong=1.24 | fill=0.43 | elapsed=7.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00189 | DETECT=False | HOLD=True(6) | x=574,y=426,w=49,h=41 | area%=0.66 | elong=1.20 | fill=0.51 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00190 | DETECT=False | HOLD=True(5) | x=573,y=422,w=50,h=45 | area%=0.75 | elong=1.11 | fill=0.52 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00191 | DETECT=False | HOLD=True(4) | x=563,y=421,w=60,h=46 | area%=0.79 | elong=1.30 | fill=0.45 | elapsed=1.4ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00192 | DETECT=False | HOLD=True(3) | x=574,y=417,w=49,h=50 | area%=0.92 | elong=1.02 | fill=0.58 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00193 | DETECT=False | HOLD=True(2) | x=564,y=402,w=59,h=65 | area%=1.17 | elong=1.10 | fill=0.47 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00194 | DETECT=False | HOLD=True(1) | x=558,y=388,w=65,h=79 | area%=1.66 | elong=1.22 | fill=0.50 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00195 | DETECT=False | HOLD=False(0) | x=545,y=379,w=78,h=88 | area%=2.30 | elong=1.13 | fill=0.52 | elapsed=6.2ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: None | Turn: 
[2025-12-08 18:03:13] Frame 00196 | DETECT=False | HOLD=False(0) | x=545,y=379,w=78,h=88 | area%=2.30 | elong=1.13 | fill=0.52 | elapsed=4.0ms | angle: None | Angle_log: <LOG> max_angle: 178.99998474121094 min_angle: 0.6666666269302368 taken_angle: None | Turn: 
[2025-12-08 18:03:13] Frame 00197 | DETECT=True | HOLD=True(20) | x=539,y=365,w=84,h=102 | area%=2.93 | elong=1.21 | fill=0.53 | elapsed=5.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00198 | DETECT=True | HOLD=True(20) | x=535,y=353,w=88,h=114 | area%=3.44 | elong=1.30 | fill=0.53 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00199 | DETECT=True | HOLD=True(20) | x=515,y=339,w=108,h=128 | area%=4.57 | elong=1.19 | fill=0.51 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00200 | DETECT=True | HOLD=True(20) | x=509,y=325,w=114,h=142 | area%=5.11 | elong=1.25 | fill=0.49 | elapsed=4.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00201 | DETECT=True | HOLD=True(20) | x=506,y=324,w=117,h=143 | area%=5.12 | elong=1.22 | fill=0.48 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00202 | DETECT=True | HOLD=True(20) | x=509,y=322,w=114,h=145 | area%=4.72 | elong=1.27 | fill=0.44 | elapsed=7.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00203 | DETECT=True | HOLD=True(20) | x=509,y=322,w=114,h=145 | area%=4.72 | elong=1.27 | fill=0.44 | elapsed=5.8ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00204 | DETECT=True | HOLD=True(20) | x=519,y=338,w=104,h=129 | area%=4.36 | elong=1.24 | fill=0.51 | elapsed=5.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00205 | DETECT=True | HOLD=True(20) | x=515,y=329,w=108,h=138 | area%=4.49 | elong=1.28 | fill=0.47 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00206 | DETECT=True | HOLD=True(20) | x=510,y=348,w=113,h=119 | area%=4.67 | elong=1.05 | fill=0.54 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00207 | DETECT=True | HOLD=True(20) | x=511,y=351,w=112,h=116 | area%=4.70 | elong=1.04 | fill=0.56 | elapsed=8.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00208 | DETECT=True | HOLD=True(20) | x=504,y=344,w=119,h=123 | area%=5.00 | elong=1.03 | fill=0.53 | elapsed=0.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00209 | DETECT=True | HOLD=True(20) | x=505,y=343,w=118,h=124 | area%=4.85 | elong=1.05 | fill=0.52 | elapsed=0.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00210 | DETECT=True | HOLD=True(20) | x=503,y=346,w=120,h=121 | area%=4.93 | elong=1.01 | fill=0.53 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00211 | DETECT=True | HOLD=True(20) | x=504,y=350,w=119,h=117 | area%=4.62 | elong=1.02 | fill=0.52 | elapsed=2.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00212 | DETECT=True | HOLD=True(20) | x=511,y=367,w=112,h=100 | area%=4.24 | elong=1.12 | fill=0.59 | elapsed=5.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00213 | DETECT=True | HOLD=True(20) | x=514,y=368,w=109,h=99 | area%=3.93 | elong=1.10 | fill=0.57 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00214 | DETECT=True | HOLD=True(20) | x=515,y=369,w=108,h=98 | area%=3.84 | elong=1.10 | fill=0.56 | elapsed=4.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00215 | DETECT=True | HOLD=True(20) | x=515,y=372,w=108,h=95 | area%=3.90 | elong=1.14 | fill=0.59 | elapsed=1.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00216 | DETECT=True | HOLD=True(20) | x=512,y=367,w=111,h=100 | area%=3.95 | elong=1.11 | fill=0.55 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00217 | DETECT=True | HOLD=True(20) | x=511,y=369,w=112,h=98 | area%=3.94 | elong=1.14 | fill=0.56 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00218 | DETECT=True | HOLD=True(20) | x=511,y=369,w=112,h=98 | area%=4.00 | elong=1.14 | fill=0.57 | elapsed=5.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00219 | DETECT=True | HOLD=True(20) | x=512,y=369,w=111,h=98 | area%=3.75 | elong=1.13 | fill=0.54 | elapsed=3.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:13] Frame 00220 | DETECT=True | HOLD=True(20) | x=520,y=391,w=103,h=76 | area%=2.56 | elong=1.36 | fill=0.51 | elapsed=3.6ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00221 | DETECT=False | HOLD=True(19) | x=523,y=388,w=100,h=79 | area%=2.49 | elong=1.27 | fill=0.49 | elapsed=2.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00222 | DETECT=True | HOLD=True(20) | x=516,y=388,w=107,h=79 | area%=2.64 | elong=1.35 | fill=0.49 | elapsed=3.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00223 | DETECT=True | HOLD=True(20) | x=515,y=384,w=108,h=83 | area%=2.91 | elong=1.30 | fill=0.51 | elapsed=2.1ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00224 | DETECT=True | HOLD=True(20) | x=508,y=367,w=115,h=100 | area%=3.60 | elong=1.15 | fill=0.49 | elapsed=2.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00225 | DETECT=True | HOLD=True(20) | x=503,y=357,w=120,h=110 | area%=4.58 | elong=1.09 | fill=0.54 | elapsed=4.3ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00226 | DETECT=True | HOLD=True(20) | x=492,y=350,w=131,h=117 | area%=5.28 | elong=1.12 | fill=0.54 | elapsed=3.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00227 | DETECT=True | HOLD=True(20) | x=493,y=350,w=130,h=117 | area%=5.37 | elong=1.11 | fill=0.55 | elapsed=3.9ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00228 | DETECT=True | HOLD=True(20) | x=490,y=350,w=133,h=117 | area%=5.45 | elong=1.14 | fill=0.55 | elapsed=0.0ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00229 | DETECT=True | HOLD=True(20) | x=486,y=348,w=137,h=119 | area%=5.54 | elong=1.15 | fill=0.53 | elapsed=3.5ms | angle: None | Angle_log: None | Turn: 
[2025-12-08 18:03:14] Frame 00230 | DETECT=True | HOLD=True(20) | x=487,y=341,w=136,h=126 | area%=5.69 | elong=1.08 | fill=0.52 | elapsed=2.8ms | angle: None | Angle_log: None | Turn: 
